Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
S5_16820515	0.01054	-5.5205E-3	-2.8007E-3	-1.5296E-3	0.02231
S5_16820575	-6.9944E-3	-1.8234E-2	-3.0611E-4	0.02485	0.00806
S5_16820577	-7.348E-3	-1.874E-2	1.9483E-4	0.02397	0.00775
S5_16820595	-6.9756E-3	-1.5012E-2	-1.4889E-4	0.03073	0.01366
S5_16905084	-1.1382E-2	-2.313E-3	0.04203	0.01037	0.05245
S5_16905191	-5.1043E-3	0.00273	0.02442	0.03478	0.02622
S5_16912520	0.00221	2.9125E-4	0.02793	0.03274	0.03463
S5_16952897	-5.7977E-3	-1.4452E-2	0.02993	0.00987	0.06671
S5_17021341	-2.8836E-2	0.02302	-1.1385E-2	0.00387	0.00239
S5_17097668	-2.3561E-2	0.03394	-6.9425E-3	-2.5371E-3	-5.5758E-3
S5_17097669	-2.2775E-2	0.03333	-6.6496E-3	-2.0117E-3	-5.0139E-3
S5_17097695	0.00929	0.00647	-3.0069E-5	-1.8904E-3	-1.5954E-3
S5_17097765	0.00458	-1.9068E-2	-1.641E-2	-9.4535E-3	0.01206
S5_17107822	0.00137	-1.2322E-3	0.00275	-2.4873E-3	-3.7459E-3
S5_17164205	-3.6973E-2	0.00955	-1.5809E-2	-2.3811E-4	-1.9118E-2
S5_17164275	-3.6049E-2	-9.6126E-3	-2.549E-2	-1.3095E-2	-9.2736E-3
S5_17164285	-3.6043E-2	-8.0776E-3	-2.5639E-2	-1.1683E-2	-1.0937E-2
S5_17243443	-9.3169E-3	-7.1978E-3	0.00394	0.04088	0.01488
S5_17243635	0.02788	0.0131	-1.3705E-2	-4.5204E-3	0.03554
S5_17243643	0.0283	0.01336	-1.5845E-2	-6.6912E-3	0.03948
S5_17243661	-2.5946E-2	-3.4818E-2	0.01662	0.05735	0.00194
S5_17243724	-1.124E-2	0.03447	-1.5652E-2	-1.659E-2	0.01754
S5_17243740	-6.752E-3	0.02208	0.03122	0.04323	9.6157E-4
S5_17243752	0.03195	0.01454	-1.0172E-2	-1.5658E-2	0.01945
S5_17243814	-1.7401E-2	0.0347	-1.145E-2	-1.0444E-2	0.00337
S5_17243890	-2.5703E-3	-1.6285E-2	0.02696	0.02325	0.00901
S5_17243896	-3.8123E-2	0.00118	-4.2528E-2	0.00845	0.01539
S5_17243904	0.03187	0.01086	-9.6619E-3	-7.6054E-3	0.02912
S5_17243926	0.01735	0.00562	-4.4447E-3	-6.7092E-3	0.00458
S5_17325879	0.00442	-3.1389E-2	-2.0345E-2	1.1921E-4	0.03113
S5_17325880	0.00551	-3.2276E-2	-2.022E-2	-3.0947E-4	0.0303
S5_17357637	-4.0078E-2	0.01765	9.1489E-4	0.04099	5.2743E-4
S5_17589417	0.03003	0.00745	-1.7119E-2	-1.1781E-2	0.04044
S5_17589444	-3.0789E-2	0.04405	-7.1967E-3	-1.6237E-2	-5.7128E-4
S5_17589456	-2.9211E-2	0.04041	-5.5032E-3	-1.3502E-2	-2.8511E-3
S5_17589457	-1.6301E-2	0.03698	-1.2912E-2	-1.8252E-2	0.03467
S5_17589485	-2.6629E-2	0.03494	-5.0405E-3	-1.0607E-2	-5.1318E-3
S5_17589487	0.00932	-2.8468E-3	5.4002E-5	-4.5425E-3	0.01515
S5_17589494	-2.8091E-2	0.03709	-6.9191E-3	-1.379E-2	-2.9865E-3
S5_17589498	-2.8246E-2	0.03612	-8.2944E-3	-1.4625E-2	-4.3452E-3
S5_17589535	-3.008E-2	0.04192	-1.0618E-2	-1.5496E-2	0.00509
S5_17589561	-2.0048E-2	0.02899	-5.0995E-3	-1.0459E-2	-1.0222E-2
S5_17589565	-1.9893E-2	0.02815	-4.7155E-3	-1.1325E-2	-1.0401E-2
S5_17589567	-1.9761E-2	0.0283	-4.343E-3	-1.1292E-2	-1.0204E-2
S5_17627287	0.00782	-9.5294E-3	-5.1682E-3	0.00715	0.01018
S5_17627336	-4.6512E-3	0.00215	0.02056	0.02852	0.00712
S5_17686325	0.02616	0.0042	-2.8083E-2	0.01432	0.02202
S5_17686383	0.02674	0.00844	0.01239	0.01218	0.04427
S5_17686386	0.02806	0.00962	0.01136	0.01318	0.04465
S5_17686389	0.02844	0.00928	0.01119	0.011	0.04301
S5_17686439	0.02409	0.00551	3.8484E-4	0.01227	0.03743
S5_17686440	0.02353	0.00576	0.00307	0.01336	0.03853
S5_17767594	-1.5283E-3	-1.7315E-3	0.00892	-9.3787E-3	-6.5505E-3
S5_17859499	-4.4401E-3	0.01279	-1.3709E-2	0.01814	0.01682
S5_17859511	-1.2005E-2	-4.9929E-3	-2.4822E-3	0.01623	0.00113
S5_17980230	-4.3617E-2	-8.4633E-3	-3.4389E-2	0.01817	-2.1567E-3
S5_18167290	0.00976	-8.9173E-4	0.00699	0.01113	-8.314E-3
S5_18167294	0.00827	-1.4731E-3	0.00668	0.00798	-1.2171E-2
S5_18167306	0.00871	-1.156E-3	0.00473	0.0042	-1.3493E-2
S5_18167307	0.00871	-1.1315E-3	0.00512	0.00422	-1.3062E-2
S5_18246282	-9.76E-3	-3.2258E-2	-6.3212E-3	-3.7654E-3	-9.1569E-3
S5_18381909	-1.992E-2	0.02802	-1.1146E-2	-5.0339E-3	-1.4898E-3
S5_18381924	7.5022E-4	-2.164E-2	-7.0835E-3	-5.5E-3	0.01814
S5_18382006	0.05151	0.01999	-2.8155E-2	0.00546	0.00285
S5_18382196	0.0292	0.01037	-2.2192E-2	0.00382	0.01409
S5_18402004	-2.5941E-2	0.0389	-1.2353E-2	-3.6621E-3	-4.0597E-3
S5_18662915	0.00909	-2.4067E-3	-2.1685E-3	-4.157E-3	0.00633
S5_18662932	-3.8916E-2	-9.7118E-3	-4.0579E-2	-1.1259E-2	0.02667
S5_18662991	-1.7591E-2	-5.5101E-2	-1.6304E-2	0.0123	-9.0488E-3
S5_18662992	-1.808E-2	-5.4655E-2	-1.599E-2	0.00901	-9.7374E-3
S5_18663030	0.03444	0.00957	-3.0693E-2	0.00986	0.02203
S5_18663036	-3.5603E-2	-1.2755E-2	-3.5908E-2	-1.0909E-2	0.02466
S5_18663050	-3.6604E-2	-1.0249E-2	-3.3789E-2	-6.0392E-3	0.02726
S5_18681138	4.0083E-5	3.9591E-4	0.00963	-7.2839E-3	-6.729E-3
S5_18834435	0.03906	-1.4046E-3	-4.4113E-2	0.01636	0.01396
S5_18934893	0.00593	-8.2764E-4	0.01889	-5.8519E-3	-1.6927E-2
S5_19012151	0.03067	0.01121	-3.3208E-2	0.0201	0.0317
S5_19168761	-1.5568E-2	-4.6597E-2	-2.2044E-2	0.01499	-1.0919E-2
S5_19168813	-1.511E-2	-4.3896E-2	-2.0225E-2	0.01011	-1.1783E-2
S5_19287775	-4.3941E-2	-2.0233E-2	-2.182E-2	-8.7726E-3	0.01339
S5_19287784	-3.0179E-3	0.02176	0.02315	0.03068	-5.4553E-3
S5_19287810	-3.8173E-3	0.02192	0.02541	0.03207	-4.8506E-3
S5_19287812	-3.6206E-3	0.02131	0.0266	0.03366	-4.915E-3
S5_19287823	-2.4735E-3	0.01601	0.02545	0.0288	-6.9585E-3
S5_19287831	-3.0397E-3	0.01544	0.02504	0.02898	-8.181E-3
S5_19287836	-2.8962E-3	0.01447	0.02539	0.02663	-6.8155E-3
S5_19287842	-2.44E-3	0.0144	0.02277	0.02275	-6.767E-3
S5_19327880	-3.1955E-2	0.024	0.02478	0.0052	0.0352
S5_19327888	0.03135	-5.1927E-3	-3.4342E-2	0.01129	0.00415
S5_19384346	-2.8869E-2	0.02321	-1.2897E-2	6.9186E-4	-1.5199E-3
S5_19390462	-1.6442E-3	0.01567	0.03326	0.01827	0.00229
S5_19527872	-2.2467E-4	-3.2285E-2	-7.6486E-3	-1.2117E-2	0.0319
S5_19527910	-3.0743E-3	-3.6834E-2	-5.7453E-3	-9.0039E-3	0.02226
S5_19541102	-2.9868E-2	0.00844	-1.5016E-2	0.00548	-1.8628E-3
S5_19541139	-3.3062E-2	0.01764	-1.4172E-2	-5.3263E-3	-6.3841E-3
S5_19541186	-3.759E-2	0.01244	-1.4862E-2	9.0757E-4	-4.1192E-3
S5_19541250	-2.84E-2	0.01573	-8.724E-3	-2.0537E-4	-1.4062E-4
S5_19541253	-2.8045E-2	0.01471	-7.8093E-3	-2.1166E-3	5.3599E-4
S5_19541275	-5.2956E-3	-3.5346E-2	-1.6043E-2	0.00321	-1.3986E-3
S5_19541341	-3.4166E-2	-1.3305E-2	-2.5557E-2	0.0044	0.02295
S5_19789149	0.00184	-3.9063E-3	0.0092	-1.6125E-2	9.7695E-4
S5_20071422	0.02613	0.01926	-2.7809E-2	0.01401	0.01759
S5_20715504	-2.4521E-3	-3.1258E-2	0.00263	-2.4027E-2	0.03178
S5_20715575	0.04837	0.02038	-1.461E-2	0.01284	-1.2709E-2
S5_20715725	-2.6633E-3	0.01316	0.02588	0.0316	6.0999E-4
S5_20751856	-6.2238E-3	-1.74E-2	-6.7604E-3	-2.7087E-4	-1.4135E-2
S5_20778207	0.00365	-1.2351E-3	0.01069	-2.7724E-3	-5.8357E-3
S5_20778253	-3.4435E-2	-9.5275E-3	-1.1827E-2	-2.0864E-2	0.01561
S5_21069468	0.00186	0.00222	0.00665	-2.6689E-3	-1.3318E-2
S5_21069470	-1.5262E-3	0.00184	0.00912	-2.2398E-4	-8.8085E-3
S5_21214638	-3.1161E-2	0.00819	-2.3635E-2	-3.1337E-4	-9.6037E-3
S5_21243342	-2.6615E-2	0.00251	-2.4996E-2	0.00154	0.00102
S5_21296539	0.04151	0.00721	-3.4873E-2	0.00798	0.04598
S5_21296588	-2.3689E-2	0.03701	-6.7227E-3	1.8457E-4	-5.5375E-3
S5_21355343	-2.0239E-2	0.02618	-5.4681E-3	-2.9821E-3	-6.4358E-3
S5_21365453	-2.9554E-3	-2.708E-3	-1.5017E-2	0.01035	0.02249
S5_21912623	-4.2261E-2	-2.0771E-2	-2.9352E-2	-2.5225E-2	0.02753
S5_21912624	-4.3099E-2	-2.0366E-2	-2.741E-2	-2.3469E-2	0.02722
S5_21912626	-4.3503E-2	-2.156E-2	-2.5717E-2	-2.5431E-2	0.02775
S5_21912629	-4.0607E-2	-2.0213E-2	-2.8229E-2	-2.884E-2	0.02685
S5_21912663	-4.153E-2	-1.8936E-2	-2.3545E-2	-2.435E-2	0.01365
S5_21912669	-4.3874E-2	-2.0623E-2	-2.9292E-2	-1.884E-2	0.01769
S5_21912699	0.03454	0.01312	-2.132E-3	0.04889	0.04504
S5_21912710	0.03482	0.01173	-5.7008E-3	0.04492	0.0512
S5_21948206	-4.5706E-2	-2.3417E-2	-1.713E-2	-7.8865E-3	0.00846
S5_21948252	-3.7731E-2	-1.7996E-2	-8.6878E-3	-9.291E-3	0.00909
S5_21984208	0.00215	0.0067	0.00463	0.01034	-7.4826E-3
S5_21984211	-3.2132E-4	0.00711	-3.6231E-4	0.01099	-8.9674E-3
S5_21984222	-3.1188E-4	-2.6293E-2	0.00515	-2.8537E-2	0.02759
S5_22039254	-8.442E-5	0.00413	-4.0734E-3	0.00787	-7.1012E-3
S5_22073066	-1.0413E-4	-6.9885E-3	-2.9137E-3	-1.7956E-2	0.00241
S5_22245643	0.00761	-2.7799E-3	-2.7679E-3	-5.0549E-3	0.00725
S5_22245652	-2.2887E-3	0.00125	0.02485	0.00784	0.00346
S5_22245659	7.1156E-4	-1.3854E-2	0.01975	-3.2875E-3	0.0389
S5_22245688	-3.843E-3	0.00477	0.0281	0.0102	0.00419
S5_22245718	-3.8482E-2	0.00408	-3.3597E-2	0.0045	-1.206E-3
S5_22245724	-1.2038E-3	0.00145	0.02246	0.00934	-3.9026E-3
S5_22247638	0.0015	0.00604	0.03948	-7.3205E-3	0.02229
S5_22247738	0.02115	0.00404	-3.6285E-2	0.01113	0.02582
S5_22247744	-3.8638E-2	-2.7225E-2	-2.9079E-2	-4.3347E-3	-4.8369E-3
S5_22247816	0.02606	0.00746	-3.6935E-2	0.01454	0.02466
S5_22247828	0.02543	0.00645	-4.0467E-2	0.01194	0.02275
S5_22247909	0.03269	0.00955	-4.5893E-2	0.01012	0.02253
S5_22247912	-3.8954E-2	-1.6495E-2	0.02476	-2.2173E-3	0.0227
S5_22247914	-3.8092E-2	-1.634E-2	0.02337	-2.3578E-3	0.02262
S5_22247915	-3.9309E-2	-1.6039E-2	0.02273	-2.2195E-3	0.02139
S5_22247919	-4.0482E-2	-1.6507E-2	0.02295	-2.4219E-3	0.0199
S5_22247921	-3.9486E-2	-1.7055E-2	0.02107	-1.8152E-3	0.02405
S5_22247928	-4.5329E-2	-2.7548E-2	-1.9823E-2	-7.1421E-3	-2.8928E-3
S5_22248037	-4.1357E-2	-2.2852E-2	-9.6403E-3	-7.0162E-4	-7.2136E-3
S5_22248090	0.00948	-2.7352E-3	0.01817	-3.0159E-2	0.03357
S5_22248127	-2.9481E-2	0.0019	-2.3885E-2	0.00714	-5.5862E-3
S5_22310701	-4.5234E-2	0.01155	-9.5236E-4	0.02636	0.01493
S5_22310707	-4.7797E-2	0.01117	-1.3544E-3	0.02492	0.01849
S5_22310753	-4.5197E-2	0.01053	-9.6523E-4	0.01989	0.01883
S5_22310771	-4.2507E-2	0.0115	2.471E-4	0.01766	0.01729
S5_22310783	-1.3875E-2	-3.8261E-2	-6.8773E-3	-9.526E-3	-1.26E-2
S5_22310800	-4.9208E-2	0.01222	0.00483	0.02134	0.02414
S5_22310806	-5.0715E-2	0.01178	7.8275E-4	0.02407	0.02522
S5_22310827	-2.5853E-2	0.00985	0.0052	0.01356	0.00623
S5_22310849	-4.369E-2	0.00953	-8.6423E-3	0.01718	0.02157
S5_22605024	0.03301	0.01143	-3.5099E-2	0.01733	0.02759
S5_22605085	-2.5092E-2	0.04004	0.01213	0.00656	0.00819
S5_22605155	-1.7809E-2	-6.0036E-2	0.00905	0.01123	0.04214
S5_22605170	-1.4442E-2	-7.135E-2	-1.7606E-2	-2.2451E-2	0.0365
S5_22628019	4.7032E-4	0.00398	0.00306	-1.0074E-3	-1.23E-2
S5_22689528	0.00427	-3.6314E-4	0.02573	-3.5737E-2	0.01504
S5_22689575	0.00364	0.00131	0.02025	-3.4463E-2	0.01826
S5_22731025	0.01147	-3.7344E-3	-6.207E-4	-6.0499E-3	0.01636
S5_23206908	0.00342	0.04661	-5.1691E-2	0.006	0.01705
S5_23229531	0.04271	0.01428	-3.0045E-2	0.02021	0.00939
S5_23229552	-2.6473E-2	-4.0457E-2	0.0015	0.05077	0.00844
S5_23230955	-4.7744E-3	0.00432	0.01824	0.02331	-8.6365E-3
S5_23231038	-1.8952E-2	0.02924	-9.6424E-3	-4.4591E-3	-4.6841E-3
S5_23231124	0.03323	0.01521	-2.1441E-2	0.00846	0.0292
S5_23356927	0.00563	0.00517	0.00632	-1.61E-2	-1.9479E-3
S5_23500209	-6.8635E-3	-1.796E-2	-4.9107E-3	0.00588	-1.3023E-2
S5_23579832	-2.3955E-2	0.03401	-1.201E-2	-4.7203E-3	-4.3876E-3
S5_23699697	0.03529	0.01645	-2.2995E-2	0.01973	0.01851
S5_23699813	0.00856	-8.2828E-4	-9.4786E-4	-9.5093E-3	0.00734
S5_23699875	0.00336	-4.6282E-4	0.00847	-4.5833E-3	-2.1944E-2
S5_23699878	0.0041	-5.7851E-4	0.01144	-5.0318E-3	-2.1087E-2
S5_23699881	0.00328	-1.5493E-5	0.01111	-4.2777E-3	-2.3054E-2
S5_23800957	-3.0049E-2	0.01595	0.01371	-1.238E-2	0.0646
S5_23801055	0.0052	0.00976	0.02277	0.01271	0.03517
S5_23833827	0.00279	-9.229E-4	0.02669	-4.1936E-2	0.01533
S5_23857782	0.00217	0.00486	0.00158	0.00896	-1.0752E-3
S5_23925171	-3.5633E-3	-2.084E-2	0.0165	-3.5885E-2	0.01532
S5_24052024	-3.1102E-2	0.01196	0.00523	-1.2644E-2	0.04833
S5_24052045	-3.1683E-2	0.0125	0.01554	-1.5344E-2	0.04438
S5_24052061	0.00465	-1.7803E-2	0.01635	-4.7379E-2	0.02953
S5_24052068	0.02726	-1.5102E-2	-4.792E-2	0.02415	0.01867
S5_24052085	0.02279	-1.2152E-2	-3.9482E-2	0.02373	0.02522
S5_24052096	0.02292	-1.2195E-2	-3.6171E-2	0.02311	0.01911
S5_24103681	-5.8965E-3	-1.8481E-2	-3.0226E-3	0.00714	-9.162E-3
S5_24121815	0.00293	-2.4817E-3	0.03101	-5.4602E-2	0.02361
S5_24121879	-5.309E-3	-1.748E-2	-4.5027E-3	3.5782E-4	-1.0508E-2
S5_24123684	-2.1129E-2	0.03268	-1.0351E-2	-1.5335E-3	-4.4319E-3
S5_24123687	-2.1029E-2	0.03252	-1.0491E-2	-2.073E-3	-4.8627E-3
S5_24127684	-1.8724E-2	0.02897	-9.1417E-3	-5.8643E-3	-7.6474E-3
S5_24127736	-2.0219E-3	-9.8125E-3	0.0235	-3.2275E-2	0.01258
S5_24127798	0.00177	-5.8728E-4	0.02732	-4.34E-2	0.01447
S5_24127800	-2.2556E-2	0.03156	-5.9336E-3	-7.2261E-3	-2.1453E-3
S5_24127819	-2.3918E-2	0.03372	-6.049E-3	-1.1647E-2	0.00341
S5_24127864	-1.4853E-2	0.02429	-3.2672E-3	-4.4528E-3	-1.2065E-2
S5_24141633	-2.4871E-2	0.03609	-1.0968E-2	-5.774E-3	-6.9569E-3
S5_24282240	-3.0988E-2	0.03738	0.01266	0.02704	0.03694
S5_24282288	-3.2038E-2	0.03616	0.03347	0.00334	0.03583
S5_24282325	-2.8083E-2	0.03015	0.036	-3.5334E-3	0.02468
S5_24282352	-3.0348E-2	0.03251	0.02857	0.00568	0.04529
S5_24282361	-2.8221E-2	0.03116	0.02407	0.00445	0.0462
S5_24290528	0.00463	-7.8839E-4	0.00515	0.00753	-1.1236E-2
S5_24290531	0.0036	-3.8796E-3	0.00285	0.0117	-6.591E-3
S5_24290537	0.00584	-2.8946E-3	3.3598E-4	0.01475	-3.1616E-3
S5_24290543	0.00633	-1.7772E-3	5.0654E-4	0.01548	-1.1205E-2
S5_24290549	0.00659	-1.4575E-3	1.7249E-4	0.01504	-9.325E-3
S5_24290564	-4.2459E-3	0.00775	-3.5737E-3	0.01111	0.0065
S5_24290568	-2.7355E-3	0.0041	-1.2512E-2	0.02882	0.00975
S5_24290573	0.00104	0.00578	-4.4127E-3	0.01936	-6.9216E-3
S5_24290577	0.00321	-9.0541E-4	0.00324	0.01194	-1.1172E-2
S5_24290582	0.0011	0.00401	-2.3583E-3	0.00945	-7.3964E-3
S5_24290594	0.00205	0.00174	-2.5707E-3	0.01992	-5.4599E-3
S5_24290600	-1.806E-3	0.00516	-2.059E-3	0.00876	-1.8266E-3
S5_24290773	0.01311	0.00366	-1.0664E-3	-1.2316E-2	0.01405
S5_24290778	0.00936	0.00335	0.00108	-9.8542E-3	-5.2824E-3
S5_24290880	0.03579	0.01233	-3.7363E-2	-1.309E-3	0.02025
S5_24336697	0.02916	0.00463	-3.3586E-2	0.0184	0.02625
S5_24363398	0.03494	0.01956	-3.6077E-2	0.01511	0.01377
S5_24363413	-2.9092E-2	-5.538E-4	-3.686E-2	0.00546	0.01113
S5_24625414	-6.1577E-3	-5.1364E-3	0.03628	0.01006	0.02905
S5_24683657	-2.888E-2	0.01132	-1.6741E-2	-1.1934E-2	0.00288
S5_24683735	-4.0387E-2	0.02274	0.03778	-1.5773E-2	0.05608
S5_24737021	-1.7324E-2	0.03129	-7.1221E-4	0.01646	0.00618
S5_24737023	-1.6935E-2	0.03102	-5.8345E-4	0.0161	0.00555
S5_24764513	0.00179	-1.4595E-2	-1.8431E-3	-1.1211E-2	0.00515
S5_24764565	0.00243	-1.0984E-2	0.00544	-7.2161E-3	-3.8012E-3
S5_24827267	-1.0235E-2	-2.4098E-2	-7.5363E-3	0.00204	-9.3193E-3
S5_24922450	0.00152	0.0011	6.8564E-4	0.00503	0.00649
S5_25038192	-4.3054E-2	-1.1682E-2	-3.1434E-2	0.01298	0.0073
S5_25165284	-1.6135E-2	-4.7134E-2	-2.3264E-2	0.01521	-1.113E-2
S5_25214241	0.01745	-2.7451E-2	-5.7726E-2	0.01919	0.01007
S5_25214259	-3.0198E-2	0.02214	0.02681	-1.0906E-2	0.07077
S5_25287572	-6.4065E-3	-2.3996E-2	0.02379	0.00791	0.05666
S5_25287583	-2.5762E-2	0.03883	-1.0885E-2	-5.0371E-3	-8.5723E-3
S5_25287606	-3.8136E-3	-2.7816E-2	0.02742	-2.1509E-3	0.05337
S5_25287661	-4.775E-3	-2.5377E-2	0.02896	-1.8144E-3	0.04235
S5_25526603	0.03344	0.01901	-2.9542E-2	0.03094	-8.2754E-4
S5_25553493	0.00328	0.00787	0.04529	-1.3363E-2	0.04599
S5_25553513	-2.2963E-2	0.03576	-1.0149E-2	-1.8195E-3	-3.7205E-3
S5_25553557	-8.0511E-4	8.2626E-4	0.00115	0.00556	-9.6998E-3
S5_25554630	-1.5109E-2	0.02366	-6.7038E-3	-4.842E-4	-1.0188E-2
S5_25628664	-3.075E-3	-1.7744E-2	-8.2515E-3	0.00974	-8.3E-3
S5_25628669	-6.9928E-3	0.01784	0.0279	0.03724	0.00148
S5_25628677	0.01239	6.4819E-4	0.027	-6.2881E-2	0.04428
S5_25630162	0.00306	0.00297	0.00618	-4.4703E-4	-7.157E-3
S5_25697270	-1.4701E-2	-4.1891E-2	0.00212	0.02793	0.03096
S5_25747857	-4.7517E-3	-1.4913E-3	-2.7308E-2	0.01225	0.0401
S5_25750194	-3.2815E-4	0.01023	0.02869	0.03714	0.00519
S5_25750375	0.00578	-4.3975E-3	-9.5903E-4	2.5899E-5	0.00411
S5_26062526	0.02757	0.00759	-3.6489E-2	0.01392	0.01284
S5_26569992	-2.3886E-2	0.03027	-1.7356E-2	-5.8889E-3	-6.3871E-3
S5_26570145	0.03239	0.02349	0.00126	0.05828	-1.2928E-2
S5_26570256	-1.3195E-3	-1.1155E-2	-4.4977E-3	0.00503	-4.4776E-3
S5_26692686	0.00168	0.00372	0.01418	-9.8227E-3	-1.1443E-2
S5_26692688	-6.5534E-4	-1.1644E-2	5.0562E-4	-7.1055E-3	-7.8815E-3
S5_26692689	-1.1615E-3	-1.2306E-2	4.3299E-4	-7.7168E-3	-9.2176E-3
S5_26871995	-2.4778E-2	0.01095	0.00381	-3.9576E-2	0.03347
S5_26872029	-2.3091E-2	0.01152	0.00164	-4.1184E-2	0.02531
S5_26872111	-2.181E-2	0.01273	0.00402	-4.0234E-2	0.01799
S5_26877610	-3.8403E-2	-2.86E-2	-1.0723E-2	-2.3379E-2	0.0305
S5_26877613	-3.8555E-2	-2.4802E-2	-3.0548E-2	0.01679	-7.3845E-4
S5_26877651	-3.4678E-2	-2.5047E-2	-2.7317E-2	0.00987	0.00199
S5_26934329	-2.223E-2	0.03133	-8.8896E-3	-7.1367E-3	-1.1651E-2
