Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
S4_1025194	-1.845E-3	0.01113	-4.3245E-3	-2.6391E-2	0.0201
S4_1025235	-3.5674E-3	-4.5138E-3	-1.4054E-2	-2.8109E-2	0.02322
S4_1110653	0.01995	-3.0424E-2	-1.2124E-2	0.01907	0.01435
S4_1110742	0.01821	-2.6758E-2	-2.258E-2	0.01585	0.01471
S4_1110940	0.00707	-1.1221E-2	0.02447	0.03541	6.0297E-4
S4_1110941	0.007	-1.0857E-2	0.02423	0.03511	7.8648E-4
S4_1110943	0.00671	-1.1758E-2	0.02394	0.03633	0.00258
S4_1110944	0.00682	-1.0204E-2	0.02247	0.03926	0.00335
S4_1110945	0.00648	-9.9973E-3	0.02348	0.03597	0.00357
S4_1111557	0.01192	-1.0723E-2	-1.1423E-2	0.00796	0.0128
S4_1112413	0.01974	-3.4415E-2	-1.2119E-2	0.00979	0.0261
S4_1112422	0.02015	-3.1202E-2	-1.3427E-2	0.00935	0.02745
S4_1136920	0.03374	0.00382	0.00477	7.1963E-4	0.02227
S4_1136980	0.03523	-3.389E-3	0.00421	0.01254	0.02139
S4_1137002	0.03513	-5.4336E-4	0.00404	0.00194	0.02076
S4_1229159	0.01932	-3.1885E-2	-1.5542E-2	0.01455	0.03798
S4_1249436	0.0036	0.00191	-2.145E-2	0.01977	0.01423
S4_1278628	-3.3875E-3	0.00575	-1.7012E-3	0.01256	-9.2772E-3
S4_1278661	0.00406	0.00172	-3.0392E-3	-2.6746E-2	0.01425
S4_1278684	-3.6036E-3	0.00712	-9.1316E-3	-2.3087E-2	0.00689
S4_1278699	0.01181	-1.8265E-2	0.0148	0.00626	0.00211
S4_1278701	-7.4019E-3	-4.0073E-3	0.0024	0.02719	-3.7589E-3
S4_1278720	0.00831	-2.0911E-2	0.01341	0.00384	-3.7564E-3
S4_1278756	-5.1915E-3	-4.277E-3	0.00625	0.05765	-1.5538E-2
S4_1278762	-4.3527E-3	-5.7267E-3	0.00624	0.05414	-1.9428E-2
S4_1278765	-4.52E-3	-4.9412E-3	0.00741	0.05928	-1.2444E-2
S4_1278767	-5.1891E-3	-3.0342E-3	0.00255	0.04946	-1.2759E-2
S4_1278768	-4.0333E-3	-5.7933E-3	0.00546	0.0489	-1.8942E-2
S4_1278771	-4.515E-3	-3.015E-3	0.00382	0.05576	-1.9032E-2
S4_1278816	-5.0411E-3	-9.1445E-3	0.00102	0.03048	-8.2192E-3
S4_1278822	-3.6365E-3	-4.8862E-3	0.00235	0.02109	-1.736E-2
S4_1278930	0.00535	0.00282	-6.1435E-3	-4.4442E-2	0.01167
S4_1278939	0.00584	0.00236	-3.6711E-3	-4.3646E-2	0.0136
S4_1300081	-1.0177E-3	0.00102	0.00452	0.01002	0.0051
S4_1300086	0.00158	0.01075	-2.0552E-2	-5.4772E-2	0.01299
S4_1300087	-5.3617E-5	0.00836	-1.8676E-2	-5.6986E-2	0.01625
S4_1300089	0.00233	0.00655	-2.3846E-2	-5.8476E-2	0.0147
S4_1323952	0.00737	-2.4917E-2	0.01427	-4.7601E-4	-2.8807E-3
S4_1331471	0.022	0.02801	-9.4395E-3	0.01055	0.02477
S4_1359790	0.01897	0.01898	0.02812	0.00217	-7.9464E-3
S4_1431581	0.00795	-3.247E-2	0.01438	0.01425	0.00157
S4_1431610	0.00839	-3.4068E-2	0.01633	0.00737	-5.0207E-3
S4_1431617	0.00655	-2.8846E-2	0.01326	-3.0862E-4	-4.3989E-3
S4_1441412	-8.5685E-3	0.007	-5.6175E-2	-1.0739E-1	0.02604
S4_1441415	-6.189E-3	0.00622	-5.1359E-2	-1.0777E-1	0.02225
S4_1441524	0.03271	-5.6511E-3	0.00432	0.00911	0.01949
S4_1443639	0.00145	-1.064E-2	-8.0923E-3	-2.1039E-2	0.00396
S4_1443640	0.00124	-9.2139E-3	-8.9091E-3	-2.1982E-2	0.00536
S4_1497570	0.01749	-2.2753E-2	-6.5235E-3	5.0936E-4	0.01942
S4_1497707	0.00982	0.00653	-2.8334E-2	0.024	0.02144
S4_1503610	0.00691	-2.3082E-2	0.00988	4.159E-4	-1.7219E-3
S4_2031733	0.02342	-8.1372E-3	0.02764	-1.1023E-2	0.00624
S4_2227812	0.03086	0.00309	0.00511	-5.5419E-3	0.01635
S4_2345975	1.9588E-4	0.00316	-1.3161E-2	-2.8919E-2	0.02046
S4_2345978	0.00132	0.00259	-6.4209E-3	-4.0345E-2	0.01902
S4_2350571	-2.4275E-3	-7.4792E-3	0.0041	0.03387	-2.7304E-3
S4_2350724	0.01071	-4.1952E-2	0.0141	0.0064	-6.3619E-3
S4_2489588	0.00712	-2.1294E-2	0.01026	3.7269E-4	-3.3281E-3
S4_2588128	0.03263	-6.2439E-3	0.00296	-1.3672E-3	0.0233
S4_2588130	0.01022	-2.1387E-2	0.01625	-6.1585E-3	0.00164
S4_2588266	0.00982	-2.3395E-2	0.01053	-8.0858E-3	-1.6949E-3
S4_2588271	0.01076	-2.0199E-2	0.01121	-1.0404E-2	-9.0793E-4
S4_2588280	-1.3092E-2	-4.5597E-3	-1.1542E-2	0.01948	0.01068
S4_2588286	0.01381	-2.6054E-2	0.01298	0.01285	0.0064
S4_2662829	0.01307	0.01248	-1.2321E-2	0.01607	7.0206E-4
S4_2719713	0.01197	-2.7694E-2	0.01042	0.003	0.00649
S4_2719728	0.01306	-1.8466E-2	0.01992	-1.4036E-2	0.00941
S4_2719737	0.01128	-2.6359E-2	0.0126	-3.6593E-3	-1.312E-3
S4_2719896	0.00901	-3.2238E-2	0.00995	0.00559	0.00118
S4_2719923	0.00989	-3.9198E-2	0.00929	0.00489	-4.3062E-3
S4_2719967	0.01172	-4.1685E-2	0.01698	0.01066	-2.219E-3
S4_2719975	0.01128	-4.0257E-2	0.01919	0.02068	-1.0028E-3
S4_2719976	0.0133	-3.5586E-2	0.02245	0.01809	-1.3905E-3
S4_2719977	0.01311	-3.6701E-2	0.02101	0.01778	-1.3938E-3
S4_2719992	0.01019	-4.0466E-2	0.01831	0.02034	0.0014
S4_2720030	-4.7242E-3	0.02166	-1.9754E-2	-5.2343E-2	0.01401
S4_2720048	0.00824	-3.5055E-2	0.01903	0.03333	-1.7136E-3
S4_2720086	0.00688	-3.7675E-2	0.01029	0.01196	-5.4721E-3
S4_2733615	0.00103	-4.3581E-3	0.0022	0.00435	-1.2738E-2
S4_2752880	0.00599	-2.3605E-2	0.00753	0.00106	-6.0141E-3
S4_3841097	-3.4632E-3	-1.6014E-4	-1.9209E-2	-5.3835E-2	0.01574
S4_3961746	0.00156	-3.1354E-3	0.00302	0.0012	-7.342E-3
S4_4051528	-6.3737E-4	-7.175E-4	1.7527E-4	-1.4587E-2	0.00973
S4_4051529	-1.5415E-4	8.4013E-4	0.00115	-3.7923E-3	-7.4038E-3
S4_5037345	3.6417E-4	-3.3526E-3	-1.1274E-2	0.00622	-4.9113E-4
S4_5136425	-1.1389E-3	-4.591E-3	0.00308	0.01439	0.00217
S4_5136426	-6.7754E-4	-3.0816E-3	0.00483	0.00729	-1.0584E-4
S4_5248960	0.02571	-3.1674E-4	0.02776	-9.843E-3	-9.1082E-4
S4_5317308	0.01126	0.01352	0.01623	0.00361	-1.1026E-2
S4_5742490	4.9596E-4	0.00345	-5.0308E-3	-3.5194E-2	0.01875
S4_5777372	0.00668	-2.7829E-2	0.00938	0.00305	-8.9135E-3
S4_5777500	0.01332	0.01746	0.01697	-5.613E-3	-4.6643E-3
S4_5788830	0.01541	-2.5297E-2	-2.3455E-2	0.0192	0.01857
S4_5788999	0.00208	-4.4187E-3	0.00242	0.00833	-1.1989E-2
S4_5833632	0.01483	-2.3544E-2	-2.2182E-2	0.00837	0.01822
S4_5924099	0.02898	0.0335	-3.8289E-3	0.01747	0.01507
S4_5924156	0.00337	0.00124	0.00314	0.01542	0.00696
S4_5924246	0.03181	0.03447	-1.1277E-2	0.02476	0.02212
S4_5924252	0.03142	0.03555	-1.0288E-2	0.02501	0.02033
S4_5924261	0.03134	0.03695	-8.3615E-3	0.02275	0.01815
S4_5924282	0.03852	4.4904E-4	8.729E-4	0.01672	0.02502
S4_5924389	0.00975	0.00725	-2.9525E-2	0.0202	0.0218
S4_5924398	0.03001	0.03459	-7.2725E-3	0.00884	0.02101
S4_5924441	0.02576	0.03395	-8.2541E-3	-6.4472E-4	0.03673
S4_6101559	0.0225	-1.648E-2	0.02945	-1.8275E-2	0.0068
S4_6154428	-8.3594E-5	-4.7564E-3	-5.8968E-3	0.00326	-1.4052E-3
S4_6174733	-1.9853E-3	-4.1895E-3	0.00399	0.02814	-4.5344E-3
S4_6175069	0.00728	0.00903	0.01025	0.01	-6.9838E-3
S4_6319891	0.02767	-1.7477E-2	-1.2742E-2	0.00125	0.02674
S4_6386001	0.02576	-6.9538E-3	-6.1883E-3	0.00213	0.01603
S4_6409097	0.02794	-2.9962E-3	-6.5589E-3	8.7292E-4	0.00408
S4_6409115	0.02985	-4.4023E-3	-1.0757E-2	0.00846	0.00824
S4_6409415	0.03167	-2.0915E-2	-5.3941E-3	0.00446	-3.4993E-3
S4_6463143	0.00235	-4.1034E-3	0.01406	0.02888	-1.4542E-3
S4_6463146	0.00322	-2.5357E-3	0.01571	0.0297	-1.6878E-4
S4_6463148	0.00306	-2.6577E-3	0.0153	0.03049	3.3865E-4
S4_6463152	0.00315	-1.2621E-3	0.01622	0.03134	-2.1379E-4
S4_6463158	0.01088	-1.8695E-2	0.0253	0.01352	0.00106
S4_6478040	0.01151	0.01807	0.01561	-4.9918E-4	-7.2052E-3
S4_6640626	0.00602	-1.869E-2	0.00717	0.00313	-2.8577E-3
S4_6732658	0.03071	0.00336	-5.3627E-3	-1.1428E-2	0.00361
S4_6732659	0.03028	0.00429	-5.8801E-3	-1.2432E-2	0.00685
S4_6796985	0.00295	-5.6066E-3	0.02485	0.06392	-7.8208E-3
S4_6796988	8.3555E-4	-1.9609E-3	0.00572	-1.477E-3	0.00394
S4_6801814	0.01543	-2.8506E-2	-2.1081E-2	0.0108	0.00854
S4_6838101	0.00553	-2.126E-2	0.00584	0.00723	-4.243E-3
S4_6888875	0.01563	0.0167	0.01908	-2.8109E-3	-1.6213E-2
S4_6947645	0.00605	-2.2826E-2	0.00846	-4.0615E-3	0.00236
S4_6975973	-1.3671E-3	-3.7329E-3	-5.8073E-3	-1.3339E-2	0.00663
S4_7005977	0.00911	0.01318	0.01083	0.00621	-5.9482E-3
S4_7009849	0.01255	-1.9551E-2	-1.4413E-2	0.00626	-6.0826E-3
S4_7009941	0.01888	-2.4478E-2	-2.2513E-2	0.0148	0.0098
S4_7010190	0.01419	-1.1155E-2	-1.8594E-2	0.0117	0.00155
S4_7173189	-1.5461E-4	0.0046	-2.0806E-2	-7.0163E-2	0.01314
S4_7307104	0.00572	-2.4379E-2	0.00756	0.00733	-5.3349E-4
S4_7401239	0.01441	-4.1919E-2	0.02182	0.00308	0.00633
S4_7406203	0.00132	-3.5076E-3	0.00833	0.01402	0.00979
S4_7406259	0.01068	-2.9707E-2	0.01355	-6.4651E-3	-2.504E-3
S4_7406386	0.00463	-1.4893E-4	0.0089	0.01071	0.00271
S4_7468061	0.01173	-2.4537E-2	-2.425E-2	0.00847	0.00157
S4_7522289	0.02982	-1.0692E-2	-9.3387E-3	0.02087	-2.5402E-3
S4_7522645	0.00211	-5.3204E-3	0.01248	0.03106	-2.3036E-3
S4_7533433	0.01435	-2.4587E-2	-2.4274E-2	0.00901	0.01469
S4_7602587	0.01386	0.02177	0.01821	0.00369	-3.9895E-3
S4_7602670	0.02843	-5.6665E-3	-1.4226E-4	0.00244	6.6736E-4
S4_7684327	0.0277	-3.8543E-4	0.00553	0.01516	-5.7186E-3
S4_7684444	0.01593	0.01875	0.02239	6.9852E-7	-2.3498E-3
S4_7846671	0.01554	-2.4163E-2	-4.953E-3	-5.5096E-3	-1.1998E-2
S4_7859600	0.02692	0.00298	-1.3062E-2	-9.4446E-3	-2.1226E-2
S4_7859777	0.02225	-8.5288E-3	-4.5847E-3	0.00282	-1.175E-2
S4_7859778	0.02211	-8.3581E-3	-3.9011E-3	0.0034	-1.3145E-2
S4_7859788	0.02432	-7.294E-3	-4.0892E-3	0.01539	-1.2591E-2
S4_7864748	0.03051	0.00571	-1.0085E-2	-2.6277E-3	-2.672E-2
S4_7864790	0.0293	0.00628	-1.1436E-2	-2.3247E-2	-1.955E-2
S4_7901324	0.00459	-2.3027E-2	0.00811	0.00916	-5.2944E-3
S4_7990616	0.02147	-1.2013E-2	0.02929	-5.466E-3	-4.8837E-3
S4_7990651	0.01894	-1.1535E-2	0.02614	-4.3112E-3	-4.9042E-3
S4_8012686	0.01015	0.01518	0.01447	0.00515	-9.157E-4
S4_8022026	0.00136	0.00258	-7.2393E-3	-3.2945E-2	0.01237
S4_8022027	0.00126	0.00194	-6.9469E-3	-3.2762E-2	0.01308
S4_8047888	0.03145	-2.7659E-3	-8.8469E-3	0.00351	-9.6191E-3
S4_8056715	0.00795	0.00396	-4.6631E-2	0.01576	-2.6892E-2
S4_8056748	0.03436	-5.0389E-3	-1.6608E-2	0.00132	-3.2605E-2
S4_8056903	0.00768	-2.9231E-2	0.0081	-7.8475E-3	-5.477E-3
S4_8095353	0.00841	-1.4662E-2	-2.1276E-2	0.00984	-2.2678E-2
S4_8097973	0.02725	0.00636	-2.1557E-2	-1.99E-2	-2.1586E-2
S4_8097974	0.02823	0.00521	-2.0715E-2	-1.6681E-2	-2.488E-2
S4_8097975	0.02849	0.00556	-2.0432E-2	-1.5215E-2	-2.6513E-2
S4_8098020	0.00698	-2.6047E-2	0.00785	0.00952	-1.9493E-3
S4_8098024	0.00701	-2.3611E-2	0.00705	0.0055	-2.7369E-3
S4_8243070	0.01588	0.02468	0.02092	-1.0227E-2	-3.5825E-3
S4_8298109	0.01895	-2.9165E-3	-1.8695E-2	0.00729	-2.0882E-2
S4_8298240	0.01556	0.00738	-2.9599E-2	-5.0667E-4	-1.557E-2
S4_8298244	0.01649	0.00507	-2.6447E-2	0.00231	-2.1082E-2
S4_8298247	0.01665	0.00848	-2.5867E-2	0.00347	-1.9386E-2
S4_8298259	0.01672	0.00739	-2.4842E-2	3.5433E-4	-1.1919E-2
S4_8298269	0.01513	0.0069	-2.2128E-2	0.00326	-1.7929E-2
S4_8298275	0.01432	0.0056	-2.4013E-2	-1.6988E-4	-1.2745E-2
S4_8298309	0.01526	0.00456	-2.2428E-2	0.00206	-1.0626E-2
S4_8298316	0.01575	0.00574	-2.4392E-2	0.00407	-1.1323E-2
S4_8298317	0.01575	0.0053	-2.4914E-2	0.00951	-8.66E-3
S4_8298319	0.01589	0.0059	-2.4783E-2	0.00389	-9.272E-3
S4_8298320	0.01607	0.00424	-2.487E-2	0.00755	-9.6627E-3
S4_8298328	0.01623	0.00493	-2.5844E-2	0.00842	-2.2139E-2
S4_8298379	0.01369	0.00386	-2.6177E-2	0.00441	-1.8297E-2
S4_8306943	0.00493	-2.7507E-2	0.00832	0.00197	-1.2699E-3
S4_8306952	0.0052	-2.1564E-2	0.00875	0.00686	-6.9538E-3
S4_8306984	0.00564	-2.5496E-2	0.00963	0.00233	-4.7906E-3
S4_8418884	0.01682	0.02575	0.02331	-3.513E-4	-8.4001E-3
S4_8418958	0.03244	-1.2327E-2	-1.2987E-2	0.01716	-3.19E-2
S4_8418979	0.03262	-8.6511E-3	-1.0996E-2	0.01404	-2.5822E-2
S4_8419192	0.01516	0.02337	0.01992	-1.1811E-3	-4.8688E-3
S4_8502057	0.01616	0.02109	0.02157	-3.5602E-3	-2.7763E-3
S4_8502110	0.01628	0.02155	0.0226	-7.5457E-3	-6.2683E-3
S4_8518163	0.00713	-2.4257E-2	0.00972	-1.0938E-3	-1.0583E-2
S4_8548632	0.02493	0.02947	-1.0421E-2	0.00196	-2.017E-2
S4_8572261	0.02658	-4.5415E-3	0.03043	-1.2933E-2	-1.6244E-4
S4_8572264	0.02725	-5.1311E-3	0.03137	-1.5192E-2	3.1612E-4
S4_8572312	0.03346	0.0031	-1.1009E-2	-1.8305E-2	-2.3377E-2
S4_8572340	0.00708	0.00149	-4.4836E-2	0.00634	-2.4048E-2
S4_8625608	-1.6611E-5	-6.5894E-3	-4.9854E-3	0.00346	-1.6463E-3
S4_8625609	-1.932E-3	-1.2491E-2	0.00153	0.01341	0.00306
S4_8845565	0.00652	-2.4157E-2	0.00779	-5.2027E-3	-3.4438E-3
S4_8845595	0.00516	-2.9884E-2	0.00751	0.00772	-9.3844E-3
S4_8845655	0.01365	0.02039	0.01551	0.00586	-3.5282E-3
S4_8845659	0.00615	-2.983E-2	0.01057	0.00411	-8.3545E-3
S4_8845667	0.00571	-2.482E-2	0.00955	0.0083	-7.5743E-3
S4_8887440	0.00813	0.00137	-4.1221E-2	0.0177	-1.6366E-2
S4_9029212	0.01485	0.01184	-3.3086E-2	-8.8191E-4	-1.8871E-2
S4_9029236	0.01425	0.01439	-2.9633E-2	-9.7017E-4	-1.1306E-2
S4_9029271	0.01448	0.00861	-3.0154E-2	0.00833	-7.6424E-3
S4_9029315	0.02021	0.00341	-1.4431E-2	0.01044	-9.1454E-3
S4_9172895	0.00684	-2.8616E-2	0.00957	-3.6417E-3	-8.8468E-3
S4_9172970	0.01423	0.02268	0.01924	-4.262E-3	-5.2988E-3
S4_9172994	0.0071	0.00274	-4.3371E-2	0.01332	-1.4577E-2
S4_9173020	0.03299	-7.2482E-3	-1.2022E-2	0.01934	-2.29E-2
S4_9179120	0.00587	0.00773	-8.2791E-3	-4.4378E-2	0.0219
S4_9261973	-1.8932E-2	0.01253	-3.9626E-3	-1.1047E-1	0.05481
S4_9262000	0.03155	-8.0609E-3	-1.5094E-2	0.0435	-1.5263E-2
S4_9280658	0.01704	0.02733	0.02449	0.00127	-9.8659E-3
S4_9301450	0.00662	0.00175	-3.6688E-2	0.01116	-3.1112E-2
S4_9306786	0.02888	0.00488	-2.006E-2	-1.0777E-2	-8.7183E-3
S4_9400046	0.01298	-3.0265E-2	-3.5498E-2	0.01014	-2.3567E-2
S4_9408394	-9.2966E-4	-4.8807E-3	-1.0333E-4	0.00855	-1.0329E-2
S4_9472336	0.01368	0.0175	0.01849	0.0016	-2.8261E-3
S4_9472356	0.02601	0.0095	-2.1487E-2	-1.4747E-2	-2.2507E-2
S4_9472379	0.0227	0.02594	-2.6963E-2	0.0094	-2.8837E-2
S4_9472478	0.02527	0.01217	-1.1768E-2	-1.2808E-2	-2.0458E-2
S4_9472492	0.02726	0.00309	-1.3457E-2	-6.5474E-3	-1.2928E-2
S4_9472494	0.01911	0.02288	-1.7801E-2	0.0074	-2.2962E-2
S4_9472513	0.00601	-2.406E-2	0.00817	0.00115	-5.7778E-3
S4_9557545	0.01535	-1.2143E-2	0.01877	-1.7728E-2	6.2689E-4
S4_9557563	0.01665	-1.1857E-2	0.01828	-8.7787E-3	0.00506
S4_9557670	0.00745	-2.2501E-2	0.00955	-6.601E-3	-5.6403E-3
S4_9557752	0.01947	-9.4964E-3	0.02366	-6.8028E-3	-8.5475E-4
S4_9585720	0.0058	-2.111E-2	0.00771	0.00118	-5.001E-3
S4_9585733	0.00737	-2.4416E-2	0.0088	-5.8578E-3	-6.0917E-3
S4_9600587	-2.0312E-3	9.3009E-4	-9.4644E-4	-2.2157E-2	-1.3121E-4
S4_9600617	3.0755E-4	-6.5779E-3	0.00427	0.01364	-3.5272E-3
S4_9644784	0.00546	-2.4853E-2	0.00928	0.00206	5.9892E-4
S4_9644817	0.00736	-2.0327E-2	0.01077	-2.1097E-3	-4.0247E-3
S4_9644843	0.00919	-2.1224E-2	0.0106	-5.5801E-3	-2.9355E-3
S4_9644854	0.00733	-2.2102E-2	0.00978	-7.435E-3	-4.4728E-3
S4_9661062	0.00904	-1.5711E-2	-2.9806E-2	0.0147	-1.5416E-2
S4_9678686	0.0094	-1.5462E-2	-2.3288E-2	0.0021	-2.05E-2
S4_9714337	0.00817	-3.3531E-2	0.01058	-6.114E-3	-7.7089E-3
S4_9714430	0.01706	0.02774	0.02297	-4.4767E-3	-7.5134E-3
S4_9714617	0.02014	0.03106	0.02812	-1.5693E-4	-7.5009E-3
S4_9773349	0.01401	-1.9005E-2	-3.0972E-2	-1.1161E-2	-1.4903E-2
S4_9773645	0.03044	0.00123	-5.5135E-3	-2.2113E-3	-1.3599E-2
S4_10035633	0.01938	0.02761	0.02405	0.00123	-6.4531E-3
S4_10035673	0.00727	-3.4231E-2	0.00972	-5.2432E-3	-1.3679E-2
S4_10042229	0.01638	0.01852	0.0184	0.004	-3.472E-3
S4_10104602	-3.3842E-3	-1.0628E-2	9.5791E-5	0.01907	-1.6553E-2
S4_10104640	0.02866	0.00757	-8.8598E-3	-5.6561E-3	-9.2929E-3
S4_10427179	-7.8032E-4	0.00445	-1.6324E-2	-2.3395E-2	-1.6728E-2
S4_10454591	0.02681	-8.344E-4	-1.1463E-2	0.01318	0.03464
S4_10460416	0.01721	0.01355	-6.5246E-3	0.00504	0.01186
S4_10483723	0.01496	0.01503	0.01632	5.1598E-4	0.00774
S4_10483726	0.01503	0.01341	0.01729	0.00708	0.00552
S4_10500580	0.01893	0.0276	0.02458	-6.0643E-3	0.00125
S4_10500627	0.02489	-5.6473E-3	0.03642	0.01437	-4.0334E-4
S4_10687260	0.01052	-1.9158E-2	-2.0364E-2	0.02669	0.01428
S4_10687423	0.01466	-2.3459E-2	-2.3567E-2	0.0181	0.03642
S4_10775744	0.01275	-1.763E-2	-1.5258E-2	0.01414	0.0132
S4_10775765	0.0116	-1.7272E-2	-2.1956E-2	0.01444	0.01645
S4_10775766	0.01142	-1.708E-2	-2.2226E-2	0.01461	0.01642
S4_10936741	-1.8793E-4	0.00315	-2.0858E-2	-6.0172E-2	0.0206
S4_10991244	0.03175	0.00566	0.00347	0.00101	0.02894
S4_10991325	0.00639	-2.8141E-2	0.00762	-6.0686E-3	-3.0963E-3
S4_11116677	-1.8973E-3	-3.1623E-3	2.0471E-4	-1.1025E-2	0.00257
S4_11157307	5.0024E-4	-4.9304E-3	0.00654	0.00648	-1.487E-3
S4_11174417	0.01158	0.00998	-9.4239E-3	0.01836	0.01779
S4_11219586	-4.0438E-3	-1.4604E-2	-1.7849E-2	0.00402	0.00692
S4_11308676	0.02523	-7.7889E-4	0.00328	0.0051	0.02375
S4_11310459	0.02193	-3.5679E-3	-5.5132E-3	0.00916	0.02834
S4_11310466	0.02416	-2.33E-3	-2.3101E-3	0.00752	0.03155
S4_11310486	0.01852	-4.3653E-3	-1.009E-2	0.0103	0.03004
S4_11383400	-6.2515E-4	0.00799	-1.5816E-2	-3.6082E-2	0.0116
S4_11383423	0.00157	0.00133	-6.1187E-3	-9.8457E-3	-1.9293E-2
S4_11646371	0.02568	-9.1936E-3	-6.1038E-3	0.02474	0.03128
S4_11732848	8.9391E-4	0.00474	-7.7851E-4	-1.4272E-2	0.02225
S4_11759224	0.03005	-5.9561E-3	-4.5691E-3	0.02725	0.03745
S4_11759278	0.02851	-4.316E-3	-3.9854E-3	0.02564	0.03388
S4_11765936	0.0213	4.1116E-4	0.0051	0.0167	0.01736
S4_11765963	0.01006	3.857E-4	0.00347	0.00588	-1.3109E-4
S4_11765983	0.02693	0.00209	0.00762	0.01465	0.00935
S4_11765992	0.02726	-1.9823E-3	0.01077	0.03901	0.00497
S4_11765997	0.02825	-3.3829E-3	0.01159	0.03491	0.00412
S4_11766002	0.02913	-3.3278E-3	0.01343	0.03423	0.00365
S4_11766028	0.03051	-2.149E-3	0.01199	0.02944	0.01177
S4_11766159	0.03338	0.00735	0.00238	0.01421	0.03056
S4_11844521	0.01425	-5.5936E-3	-1.5367E-2	-1.7494E-3	0.00679
S4_12009348	0.00883	0.00972	0.00911	0.00952	-5.1367E-4
S4_12103421	0.00801	-3.241E-2	0.00937	-9.3415E-3	-4.2067E-3
S4_12103455	0.0316	0.00327	-3.2426E-3	0.01277	0.03051
S4_12103482	0.00704	-2.4916E-2	0.009	-4.1758E-3	-8.2614E-3
S4_12251173	0.01561	0.01595	-1.3101E-2	0.02559	0.02194
S4_12251213	0.02378	0.00166	-7.5185E-3	0.00865	0.02932
S4_12420570	0.01358	0.01998	0.01866	-4.4942E-3	-4.5858E-4
S4_12455008	-2.4319E-3	0.00237	-7.409E-3	-2.1008E-2	0.01792
S4_12566508	0.00441	-2.0624E-2	0.00627	0.00433	-6.2447E-3
S4_12593511	0.01469	0.01676	0.01945	0.0012	-7.401E-3
S4_12645322	0.0213	0.01979	-1.5188E-2	0.00696	0.0403
S4_12645323	0.00664	-2.6621E-2	0.00892	0.00311	-5.4076E-3
S4_12751049	0.00114	9.9044E-4	-4.6904E-5	0.01024	-7.6561E-3
S4_12766287	0.03441	-6.9103E-3	-1.8404E-3	0.01184	0.0429
S4_12870474	0.01704	0.02135	0.0241	-5.3087E-3	-3.2991E-3
S4_12871202	0.02312	0.02412	-1.3258E-2	0.01885	0.03356
S4_12884539	0.00639	-3.8231E-2	0.01312	0.00389	-1.115E-2
S4_12898662	0.00539	0.00315	-3.5871E-2	0.03078	0.03199
S4_12898664	0.00487	0.00312	-3.6179E-2	0.03123	0.03276
S4_12898694	0.00597	0.00195	-3.4822E-2	0.02228	0.03146
S4_12929023	0.01581	0.01437	0.02087	-6.5873E-3	-5.9607E-3
S4_13053780	0.02707	-1.861E-3	-8.6232E-3	0.00751	0.04186
S4_13053786	0.0264	0.00315	-1.1702E-2	-7.3982E-3	0.05135
S4_13053808	0.02946	0.00103	-9.5091E-3	0.01717	0.0479
S4_13053809	0.02952	-1.6018E-3	-8.9314E-3	0.02339	0.04648
S4_13053841	0.02895	-2.7236E-3	-4.6892E-3	0.02148	0.0368
S4_13053843	0.0294	-2.8233E-3	-4.0703E-3	0.01459	0.03894
S4_13053864	0.02943	-3.2219E-3	-8.4352E-3	-4.0191E-3	0.04871
S4_13076275	0.02055	0.02431	-9.5991E-3	0.01267	0.02617
S4_13076752	0.02599	0.00471	0.00646	-3.3225E-3	0.02758
S4_13076862	0.0198	0.02189	-2.709E-3	0.02042	0.00981
S4_13107407	0.01801	0.02207	0.02201	6.5549E-4	0.0051
S4_13107465	0.00768	-3.8269E-2	0.01117	-6.9787E-3	-1.3896E-3
S4_13107779	0.02844	-5.4181E-3	-8.6378E-3	0.00182	0.03166
S4_13295038	0.00122	-7.4876E-3	0.00166	0.01248	2.7245E-4
S4_13295040	0.00137	-5.7493E-3	0.00624	0.0092	-1.2449E-3
S4_13453675	0.00736	0.00346	-2.6641E-2	0.02952	0.03551
S4_13467495	0.03187	-6.6304E-3	0.00266	0.01297	0.03179
S4_13469879	0.00704	-1.9341E-2	0.00962	-1.8432E-3	-3.943E-3
S4_13499245	0.03122	-1.2999E-2	0.00422	0.02129	0.01942
S4_13499251	0.03154	-1.4116E-2	0.00237	0.02379	0.02096
S4_13499397	0.01252	0.01765	0.01722	-2.7453E-3	-7.6536E-3
S4_13499493	0.01124	0.016	0.01706	-8.0597E-4	-5.7164E-3
S4_13499499	0.0125	0.01764	0.01804	-1.0453E-3	-7.5801E-3
S4_13503227	0.00784	0.00277	-1.9863E-2	0.02724	0.0237
S4_13503231	0.0094	0.00547	-2.2416E-2	0.02916	0.02667
S4_13554733	0.01239	-1.785E-2	0.01637	-1.6519E-3	0.00106
S4_13554936	0.01088	-2.0952E-2	0.01149	-7.8467E-3	0.00618
S4_13554959	0.01129	-2.0252E-2	0.01296	-5.3484E-3	0.00297
S4_13573003	0.01256	-1.2478E-2	0.01442	-1.0962E-2	0.00943
S4_13676753	0.02662	0.00177	-1.0644E-2	5.9908E-5	0.03432
S4_13935717	0.01403	-2.6757E-2	0.01709	-1.1857E-3	0.00318
S4_13948749	0.01136	-2.2171E-2	0.01677	-8.3387E-3	0.00233
